Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-rtb5,branch-r1zd,branch-m8ae,branch-yceh,checkpoint-fbue,checkpoint-7icl,checkpoint-7zea,checkpoint-yqmp,checkpoint-tf61,checkpoint-7zgv,checkpoint-ko3x,checkpoint-toq5,branch-3g7m,checkpoint-j7nf,checkpoint-ga9e,branch-l9tl,checkpoint-5iff,branch-req5,checkpoint-7gp2,counterbalance-xq3l,counterbalance-nimi,counterbalance-x3xi,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Progress,Store: Audio Check 1,Store: Audio Check 2,Store: Audio Check Redirect
11,1719926969039,02/07/2024 13:29:29,1719934169039,2,02/07/2024 17:29:29,86579,59,task-ia81,,38682884,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,17442.1,17425.5,17442.1,17442.1,17425.5,17442.1,1,17442.1,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
12,1719926976508,02/07/2024 13:29:36,1719934176508,2,02/07/2024 17:29:36,86579,59,task-ia81,,38682884,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,24916.29999997616,24905.4,24916.29999997616,24916.29999997616,24905.4,24916.29999997616,1,24916.29999997616,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
13,1719926976521,02/07/2024 13:29:36,1719934176521,2,02/07/2024 17:29:36,86579,59,task-ia81,,38682884,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,22042.5,24905.4,24922,22042.5,24905.4,24922,1,22042.5,2879.5,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
14,1719926976522,02/07/2024 13:29:36,1719934176522,2,02/07/2024 17:29:36,86579,59,task-ia81,,38682884,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,24276.6,24905.4,24922,24276.6,24905.4,24922,1,24276.6,645.4000000000015,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
15,1719926976530,02/07/2024 13:29:36,1719934176530,2,02/07/2024 17:29:36,86579,59,task-ia81,,38682884,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,33,16.5,33,33,16.5,33,1,33,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
16,1719926976531,02/07/2024 13:29:36,1719934176531,2,02/07/2024 17:29:36,86579,59,task-ia81,,38682884,280560572370170,11356342,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 126.0.0.0,924x1480,924x1312,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_7,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719926984569,02/07/2024 13:29:44,1719934184569,2,02/07/2024 17:29:44,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719926988715,02/07/2024 13:29:48,1719934188715,2,02/07/2024 17:29:48,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,3743.3999999910593,3732.8999999999996,3743.3999999910593,3743.3999999910593,3732.8999999999996,3743.3999999910593,1,3743.3999999910593,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719926992136,02/07/2024 13:29:52,1719934192136,2,02/07/2024 17:29:52,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,7165,7149,7165,7165,7149,7165,1,7165,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719926994269,02/07/2024 13:29:54,1719934194269,2,02/07/2024 17:29:54,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,9296,9282.2,9296,9296,9282.2,9296,1,9296,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
5,1719927012618,02/07/2024 13:30:12,1719934212618,2,02/07/2024 17:30:12,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,18353.8,18347.6,18353.8,18353.8,18347.6,18353.8,1,18353.8,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
6,1719927016030,02/07/2024 13:30:16,1719934216030,2,02/07/2024 17:30:16,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,21775.69999999106,21763.999999999996,21775.69999999106,21775.69999999106,21763.999999999996,21775.69999999106,1,21775.69999999106,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1719927016507,02/07/2024 13:30:16,1719934216507,2,02/07/2024 17:30:16,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,22242.69999999106,22230.499999999996,22242.69999999106,22242.69999999106,22230.499999999996,22242.69999999106,1,22242.69999999106,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
8,1719927016507,02/07/2024 13:30:16,1719934216507,2,02/07/2024 17:30:16,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,6382.5,22230.499999999996,22247.099999999995,6382.5,22230.499999999996,22247.099999999995,1,6382.5,15864.599999999995,0,AudioCheck1,Dropdown,Dropdown,7,object-15,Instructions1,,2,Ja,,
9,1719927016507,02/07/2024 13:30:16,1719934216507,2,02/07/2024 17:30:16,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,Ja,11565.2,22230.499999999996,22247.099999999995,11565.2,22230.499999999996,22247.099999999995,1,11565.2,10681.899999999994,0,AudioCheck2,Dropdown,Dropdown,8,object-16,Instructions1,,2,Ja,Ja,
10,1719927016510,02/07/2024 13:30:16,1719934216510,2,02/07/2024 17:30:16,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 3,17uzn1,3,timedOut,,25.500000002983143,16.60000000000582,25.500000002983143,25.500000002983143,16.60000000000582,25.500000002983143,1,25.500000002983143,0,0,,Time Limit,screen,0,screen,Instructions1,,2,Ja,Ja,2
11,1719927016511,02/07/2024 13:30:16,1719934216511,2,02/07/2024 17:30:16,86579,59,task-ia81,,38682974,280560572377190,11356355,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1280x720,1280x585,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_3,,,Spreadsheet1,Spreadsheet1,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,
1,1719927632210,02/07/2024 13:40:32,1719934832210,2,02/07/2024 17:40:32,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,
2,1719927635090,02/07/2024 13:40:35,1719934835090,2,02/07/2024 17:40:35,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,2766.2339999999995,2749.576,2766.2339999999995,2766.2339999999995,2749.576,2766.2339999999995,1,2766.2339999999995,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
3,1719927638525,02/07/2024 13:40:38,1719934838525,2,02/07/2024 17:40:38,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio finished,6200.603999999999,6183.928,6200.603999999999,6200.603999999999,6183.928,6200.603999999999,1,6200.603999999999,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
4,1719927639997,02/07/2024 13:40:39,1719934839997,2,02/07/2024 17:40:39,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,info,audio started,7679.436000000093,7666.571000000001,7679.436000000093,7679.436000000093,7666.571000000001,7679.436000000093,1,7679.436000000093,0,0,,Audio Clip,Continue Button,2,object-89,Instructions1,,,,,
5,1719927642997,02/07/2024 13:40:42,1719934842997,2,02/07/2024 17:40:42,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 1,nipj9h,1,response,continue,10677.135999999813,10667.581999999999,10677.135999999813,10677.135999999813,10667.581999999999,10677.135999999813,1,10677.135999999813,0,0,,Click Response,Continue Button,4,object-4,Instructions1,,1,,,
6,1719927647715,02/07/2024 13:40:47,1719934847715,2,02/07/2024 17:40:47,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,4721.653999999908,4715.476000000002,4721.653999999908,4721.653999999908,4715.476000000002,4721.653999999908,1,4721.653999999908,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
7,1719927651134,02/07/2024 13:40:51,1719934851134,2,02/07/2024 17:40:51,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,8148.053999999815,8132.142,8148.053999999815,8148.053999999815,8132.142,8148.053999999815,1,8148.053999999815,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,1,,,
8,1719927653796,02/07/2024 13:40:53,1719934853796,2,02/07/2024 17:40:53,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,10809.553999999815,10798.779000000002,10809.553999999815,10809.553999999815,10798.779000000002,10809.553999999815,1,10809.553999999815,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,2,,,
9,1719927657931,02/07/2024 13:40:57,1719934857931,2,02/07/2024 17:40:57,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio started,14944.854000000094,14931.328000000001,14944.854000000094,14944.854000000094,14931.328000000001,14944.854000000094,1,14944.854000000094,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,2,,,
10,1719927661353,02/07/2024 13:41:01,1719934861353,2,02/07/2024 17:41:01,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,info,audio finished,18366.454000000187,18365.305,18366.454000000187,18366.454000000187,18365.305,18366.454000000187,1,18366.454000000187,0,0,,Audio Clip,Audio,3,object-94,Instructions1,,2,,,
11,1719927662836,02/07/2024 13:41:02,1719934862836,2,02/07/2024 17:41:02,86579,59,task-ia81,,38683980,280560572508197,11356514,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x723,End study,,0,"Audio check only male, only female",10,Speaker Gender M,,pass,,Consent given,Audio evaluation male,Origin & authenticity male,Demographics,,,,End study,pass,Audio check male,,,,,,M_6,,,Spreadsheet1,Spreadsheet1,1,Instructions1,Screen 2,y2f9hw,2,response,continue,19848.518,19831.856,19848.518,19848.518,19831.856,19848.518,1,19848.518,0,0,ResponseProgress,Click Response,Continue Button,2,object-93,Instructions1,,3,,,
